state,county,1000+ Corn Growers,1000+ Hogs,1000+ Rice Growers,1000+ Wheat Growers,Corn Acres,Farms with Grain Storage,Rice Acres,Wheat Acres
Kansas,BARBER,6,0,0,67,0,0,0,0
Kansas,BARTON,35,3,0,103,0,0,0,0
Kansas,BOURBON,9,0,0,5,0,0,0,0
Kansas,BROWN,82,4,0,2,0,0,0,0
Kansas,BUTLER,45,4,0,22,0,0,0,0
Kansas,CHASE,3,0,0,2,0,0,0,0
Kansas,CHAUTAUQUA,2,0,0,2,0,0,0,0
Kansas,CHEROKEE,23,0,0,22,0,0,0,0
Kansas,CHEYENNE,34,0,0,58,0,0,0,0
Kansas,CLARK,3,0,0,30,0,0,0,0
Kansas,CLAY,18,7,0,12,0,0,0,0
Kansas,CLOUD,18,0,0,21,0,0,0,0
Kansas,COFFEY,19,0,0,12,0,0,0,0
Kansas,COMANCHE,0,0,0,34,0,0,0,0
Kansas,COWLEY,8,0,0,35,0,0,0,0
Kansas,CRAWFORD,31,0,0,13,0,0,0,0
Kansas,DECATUR,68,0,0,54,0,0,0,0
Kansas,DICKINSON,6,0,0,43,0,0,0,0
Kansas,DOUGLAS,31,0,0,17,0,0,0,0
Kansas,EDWARDS,36,0,0,42,0,0,0,0
Kansas,ELK,2,0,0,1,0,0,0,0
Kansas,ELLIS,16,0,0,45,0,0,0,0
Kansas,ELLSWORTH,2,0,0,31,0,0,0,0
Kansas,FINNEY,87,0,0,133,0,0,0,0
Kansas,FORD,38,0,0,118,0,0,0,0
Kansas,FRANKLIN,18,3,0,9,0,0,0,0
Kansas,GEARY,9,4,0,4,0,0,0,0
Kansas,GOVE,34,0,0,47,0,0,0,0
Kansas,GRAHAM,15,0,0,23,0,0,0,0
Kansas,GRANT,35,2,0,59,0,0,0,0
Kansas,GRAY,53,1,0,90,0,0,0,0
Kansas,GREELEY,25,1,0,68,0,0,0,0
Kansas,GREENWOOD,3,0,0,1,0,0,0,0
Kansas,HAMILTON,16,0,0,63,0,0,0,0
Kansas,HARPER,5,0,0,121,0,0,0,0
Kansas,HARVEY,35,6,0,36,0,0,0,0
Kansas,HASKELL,60,0,0,46,0,0,0,0
Kansas,HODGEMAN,8,0,0,43,0,0,0,0
Kansas,JACKSON,11,2,0,2,0,0,0,0
Kansas,JEFFERSON,23,0,0,4,0,0,0,0
Kansas,JEWELL,19,0,0,13,0,0,0,0
Kansas,JOHNSON,61,0,1,48,0,0,0,0
Kansas,KEARNY,29,1,0,51,0,0,0,0
Kansas,KINGMAN,12,0,0,106,0,0,0,0
Kansas,KIOWA,11,0,0,28,0,0,0,0
Kansas,LABETTE,17,0,0,17,0,0,0,0
Kansas,LANE,22,0,0,53,0,0,0,0
Kansas,LEAVENWORTH,12,0,0,2,0,0,0,0
Kansas,LINCOLN,3,0,0,47,0,0,0,0
Kansas,LINN,8,0,0,1,0,0,0,0
Kansas,LOGAN,34,0,0,32,0,0,0,0
Kansas,LYON,21,0,0,4,0,0,0,0
Kansas,MARION,21,14,0,30,0,0,0,0
Kansas,MARSHALL,41,3,0,4,0,0,0,0
Kansas,MCPHERSON,16,12,0,72,0,0,0,0
Kansas,MEADE,48,0,0,53,0,0,0,0
Kansas,MIAMI,8,0,0,5,0,0,0,0
Kansas,MITCHELL,16,1,0,44,0,0,0,0
Kansas,MONTGOMERY,24,1,0,16,0,0,0,0
Kansas,MORRIS,6,0,0,9,0,0,0,0
Kansas,MORTON,18,2,0,40,0,0,0,0
Kansas,NEMAHA,43,18,0,1,0,0,0,0
Kansas,NEOSHO,15,0,0,14,0,0,0,0
Kansas,NESS,9,0,0,43,0,0,0,0
Kansas,NORTON,60,1,0,34,0,0,0,0
Kansas,OSAGE,10,0,0,4,0,0,0,0
Kansas,OSBORNE,8,0,0,40,0,0,0,0
Kansas,OTTAWA,3,0,0,33,0,0,0,0
Kansas,PAWNEE,30,0,0,63,0,0,0,0
Kansas,PHILLIPS,43,4,0,37,0,0,0,0
Kansas,POTTAWATOMIE,31,1,0,9,0,0,0,0
Kansas,PRATT,39,2,0,85,0,0,0,0
Kansas,RAWLINS,54,0,0,71,0,0,0,0
Kansas,RENO,21,2,0,105,0,0,0,0
Kansas,REPUBLIC,36,0,0,8,0,0,0,0
Kansas,RICE,16,1,0,74,0,0,0,0
Kansas,RILEY,26,1,0,22,0,0,0,0
Kansas,ROOKS,11,0,0,36,0,0,0,0
Kansas,RUSH,1,1,0,38,0,0,0,0
Kansas,RUSSELL,2,0,0,47,0,0,0,0
Kansas,SALINE,11,0,0,59,0,0,0,0
Kansas,SCOTT,56,2,0,96,0,0,0,0
Kansas,SEDGWICK,73,0,0,148,0,0,0,0
Kansas,SEWARD,20,0,0,30,0,0,0,0
Kansas,SHAWNEE,32,0,0,15,0,0,0,0
Kansas,SHERIDAN,84,0,0,33,0,0,0,0
Kansas,SHERMAN,94,0,0,91,0,0,0,0
Kansas,SMITH,41,0,0,38,0,0,0,0
Kansas,STAFFORD,22,1,0,47,0,0,0,0
Kansas,STANTON,54,1,0,73,0,0,0,0
Kansas,STEVENS,85,1,0,73,0,0,0,0
Kansas,SUMNER,26,0,0,182,0,0,0,0
Kansas,THOMAS,141,0,0,118,0,0,0,0
Kansas,TREGO,15,0,0,29,0,0,0,0
Kansas,WABAUNSEE,8,1,0,2,0,0,0,0
Kansas,WALLACE,50,1,0,34,0,0,0,0
Kansas,WASHINGTON,55,7,0,14,0,0,0,0
Kansas,WICHITA,51,1,0,68,0,0,0,0
Kansas,WILSON,23,0,0,10,0,0,0,0
Kansas,WOODSON,14,0,0,4,0,0,0,0
Kansas,WYANDOTTE,4,0,0,4,0,0,0,0
Kentucky,BALLARD,13,0,0,1,0,0,0,0
Kentucky,BOONE,2,0,0,1,0,0,0,0
Kentucky,BRECKINRIDGE,8,0,0,1,0,0,0,0
Kentucky,BUTLER,7,0,0,1,0,0,0,0
Kentucky,CALDWELL,8,0,0,4,0,0,0,0
Kentucky,CALLOWAY,26,1,0,2,0,0,0,0
Kentucky,CARLISLE,17,2,0,2,0,0,0,0
Kentucky,CASEY,2,0,0,1,0,0,0,0
Kentucky,CHRISTIAN,58,0,0,51,0,0,0,0
Kentucky,CRITTENDEN,7,0,0,1,0,0,0,0
Kentucky,DAVIESS,98,1,0,7,0,0,0,0
Kentucky,FLEMING,3,0,0,1,0,0,0,0
Kentucky,FULTON,14,2,0,3,0,0,0,0
Kentucky,GRAVES,55,4,0,6,0,0,0,0
Kentucky,GREEN,3,0,0,1,0,0,0,0
Kentucky,HICKMAN,20,5,0,6,0,0,0,0
Kentucky,HOPKINS,12,1,0,2,0,0,0,0
Kentucky,JEFFERSON,7,0,0,3,0,0,0,0
Kentucky,JESSAMINE,1,0,0,1,0,0,0,0
Kentucky,LARUE,7,0,0,2,0,0,0,0
Kentucky,LOGAN,31,1,0,19,0,0,0,0
Kentucky,LYON,7,0,0,2,0,0,0,0
Kentucky,MADISON,3,0,0,1,0,0,0,0
Kentucky,MARSHALL,7,2,0,4,0,0,0,0
Kentucky,MCCRACKEN,7,0,0,1,0,0,0,0
Kentucky,MCLEAN,18,0,0,4,0,0,0,0
Kentucky,MONROE,1,0,0,1,0,0,0,0
Kentucky,MUHLENBERG,5,2,0,1,0,0,0,0
Kentucky,NELSON,12,0,0,5,0,0,0,0
Kentucky,PULASKI,3,0,0,1,0,0,0,0
Kentucky,SCOTT,2,0,0,1,0,0,0,0
Kentucky,SIMPSON,15,0,0,13,0,0,0,0
Kentucky,SPENCER,5,0,0,1,0,0,0,0
Kentucky,TODD,38,5,0,21,0,0,0,0
Kentucky,TRIGG,21,0,0,13,0,0,0,0
Kentucky,UNION,90,0,0,3,0,0,0,0
Kentucky,WARREN,16,3,1,8,0,0,0,0
Kentucky,WOODFORD,1,0,0,0,0,0,0,0
Louisiana,ACADIA,1,0,46,4,0,0,0,0
Louisiana,AVOYELLES,8,0,14,2,0,0,0,0
Louisiana,BOSSIER,1,0,2,2,0,0,0,0
Louisiana,CADDO,14,0,4,3,0,0,0,0
Louisiana,CALCASIEU,4,0,10,1,0,0,0,0
Louisiana,CATAHOULA,20,0,10,5,0,0,0,0
Louisiana,CONCORDIA,19,0,17,4,0,0,0,0
Louisiana,EAST BATON ROUGE,6,0,3,1,0,0,0,0
Louisiana,EAST CARROLL,35,0,3,4,0,0,0,0
Louisiana,FRANKLIN,71,0,6,4,0,0,0,0
Louisiana,IBERVILLE,1,0,0,1,0,0,0,0
Louisiana,JEFFERSON,1,0,1,2,0,0,0,0
Louisiana,LA SALLE,2,0,0,1,0,0,0,0
Louisiana,LAFAYETTE,2,0,8,2,0,0,0,0
Louisiana,MADISON,71,0,17,9,0,0,0,0
Louisiana,MOREHOUSE,76,0,35,8,0,0,0,0
Louisiana,NATCHITOCHES,18,0,2,3,0,0,0,0
Louisiana,ORLEANS,5,0,1,1,0,0,0,0
Louisiana,OUACHITA,31,0,14,5,0,0,0,0
Louisiana,POINTE COUPEE,12,0,3,16,0,0,0,0
Louisiana,RAPIDES,7,0,6,1,0,0,0,0
Louisiana,RICHLAND,53,0,18,6,0,0,0,0
Louisiana,SAINT CHARLES,2,0,0,1,0,0,0,0
Louisiana,SAINT LANDRY,8,0,20,2,0,0,0,0
Louisiana,SAINT TAMMANY,2,0,1,1,0,0,0,0
Louisiana,TENSAS,40,0,1,1,0,0,0,0
Louisiana,UNION,1,0,0,1,0,0,0,0
Louisiana,VERMILION,1,0,18,0,0,0,0,0
Louisiana,WEST BATON ROUGE,1,0,1,1,0,0,0,0
Louisiana,WEST CARROLL,33,0,17,13,0,0,0,0
Louisiana,WEST FELICIANA,0,0,0,1,0,0,0,0
Maine,ANDROSCOGGIN,0,0,0,0,0,0,0,0
Maine,CUMBERLAND,3,0,0,1,0,0,0,0
Maryland,ANNE ARUNDEL,4,0,0,1,0,0,0,0
Maryland,BALTIMORE CITY,0,0,0,2,0,0,0,0
Maryland,CAROLINE,18,0,0,1,0,0,0,0
Maryland,CARROLL,25,0,0,3,0,0,0,0
Maryland,CECIL,6,1,0,1,0,0,0,0
Maryland,FREDERICK,15,1,1,1,0,0,0,0
Maryland,HARFORD,16,0,0,3,0,0,0,0
Maryland,HOWARD,0,0,0,2,0,0,0,0
Maryland,KENT,24,1,0,6,0,0,0,0
Maryland,MONTGOMERY,13,0,1,6,0,0,0,0
Maryland,QUEEN ANNES,20,0,0,2,0,0,0,0
Maryland,SAINT MARYS,4,0,0,1,0,0,0,0
Maryland,SOMERSET,4,0,0,1,0,0,0,0
Maryland,TALBOT,20,0,0,2,0,0,0,0
Maryland,WASHINGTON,4,1,0,2,0,0,0,0
Maryland,WICOMICO,15,0,0,2,0,0,0,0
Maryland,WORCESTER,28,0,0,3,0,0,0,0
Massachusetts,ESSEX,1,0,0,1,0,0,0,0
Massachusetts,FRANKLIN,2,0,0,1,0,0,0,0
Massachusetts,MIDDLESEX,6,0,0,5,0,0,0,0
Massachusetts,NORFOLK,4,0,0,1,0,0,0,0
Massachusetts,PLYMOUTH,1,0,0,2,0,0,0,0
Michigan,ALLEGAN,70,25,0,5,0,0,0,0
Michigan,ANTRIM,1,0,0,1,0,0,0,0
Michigan,BARRY,18,0,0,1,0,0,0,0
Michigan,BAY,29,0,0,2,0,0,0,0
Michigan,BERRIEN,43,6,0,1,0,0,0,0
Michigan,BRANCH,50,12,0,2,0,0,0,0
Michigan,CALHOUN,40,2,0,5,0,0,0,0
Michigan,CASS,51,16,0,3,0,0,0,0
Michigan,CLINTON,42,4,0,10,0,0,0,0
Michigan,EATON,29,0,0,6,0,0,0,0
Michigan,GENESEE,22,0,0,1,0,0,0,0
Michigan,GLADWIN,3,0,0,0,0,0,0,0
Michigan,GRATIOT,55,7,0,3,0,0,0,0
Michigan,HILLSDALE,35,4,0,3,0,0,0,0
Michigan,HURON,82,14,0,23,0,0,0,0
Michigan,INGHAM,50,0,0,11,0,0,0,0
Michigan,IONIA,29,10,0,3,0,0,0,0
Michigan,IOSCO,5,0,0,1,0,0,0,0
Michigan,ISABELLA,25,0,0,6,0,0,0,0
Michigan,JACKSON,31,0,0,6,0,0,0,0
Michigan,KALAMAZOO,44,9,0,5,0,0,0,0
Michigan,KENT,40,4,0,1,0,0,0,0
Michigan,LAPEER,20,0,0,1,0,0,0,0
Michigan,LENAWEE,52,1,0,8,0,0,0,0
Michigan,MACOMB,8,0,0,1,0,0,0,0
Michigan,MIDLAND,23,2,0,1,0,0,0,0
Michigan,MISSAUKEE,14,0,0,1,0,0,0,0
Michigan,MONROE,25,0,0,3,0,0,0,0
Michigan,MONTCALM,46,10,0,6,0,0,0,0
Michigan,MUSKEGON,10,4,0,1,0,0,0,0
Michigan,NEWAYGO,14,0,0,0,0,0,0,0
Michigan,OAKLAND,12,0,0,3,0,0,0,0
Michigan,OCEANA,12,8,0,2,0,0,0,0
Michigan,OSCEOLA,3,3,0,1,0,0,0,0
Michigan,OTTAWA,32,20,0,3,0,0,0,0
Michigan,SAGINAW,55,2,0,4,0,0,0,0
Michigan,SAINT CLAIR,12,0,0,4,0,0,0,0
Michigan,SAINT JOSEPH,58,0,0,1,0,0,0,0
Michigan,SANILAC,57,1,0,18,0,0,0,0
Michigan,SHIAWASSEE,24,0,0,7,0,0,0,0
Michigan,TUSCOLA,46,3,0,12,0,0,0,0
Michigan,WASHTENAW,27,0,0,2,0,0,0,0
Michigan,WAYNE,7,0,0,1,0,0,0,0
Minnesota,ANOKA,7,0,0,3,0,0,0,0
Minnesota,BECKER,50,3,0,30,0,0,0,0
Minnesota,BELTRAMI,3,0,1,6,0,0,0,0
Minnesota,BENTON,13,7,0,1,0,0,0,0
Minnesota,BIG STONE,37,5,0,3,0,0,0,0
Minnesota,BLUE EARTH,94,83,0,1,0,0,0,0
Minnesota,BROWN,72,37,0,1,0,0,0,0
Minnesota,CARLTON,0,0,0,1,0,0,0,0
Minnesota,CARVER,34,4,0,2,0,0,0,0
Minnesota,CASS,4,0,0,2,0,0,0,0
Minnesota,CHIPPEWA,73,11,0,2,0,0,0,0
Minnesota,CHISAGO,4,0,0,1,0,0,0,0
Minnesota,CLAY,95,3,0,60,0,0,0,0
Minnesota,CLEARWATER,2,0,2,1,0,0,0,0
Minnesota,COTTONWOOD,66,42,0,1,0,0,0,0
Minnesota,CROW WING,3,0,0,2,0,0,0,0
Minnesota,DAKOTA,76,2,0,13,0,0,0,0
Minnesota,DOUGLAS,25,0,0,7,0,0,0,0
Minnesota,FARIBAULT,77,53,0,2,0,0,0,0
Minnesota,FILLMORE,68,32,0,1,0,0,0,0
Minnesota,FREEBORN,73,34,0,0,0,0,0,0
Minnesota,GOODHUE,64,31,0,2,0,0,0,0
Minnesota,GRANT,70,1,0,20,0,0,0,0
Minnesota,HENNEPIN,78,0,1,22,0,0,0,0
Minnesota,HOUSTON,18,7,0,0,0,0,0,0
Minnesota,HUBBARD,23,0,0,12,0,0,0,0
Minnesota,ISANTI,18,5,0,2,0,0,0,0
Minnesota,ITASCA,0,0,0,2,0,0,0,0
Minnesota,JACKSON,76,45,0,1,0,0,0,0
Minnesota,KANDIYOHI,136,22,0,0,0,0,0,0
Minnesota,KITTSON,7,0,0,100,0,0,0,0
Minnesota,KOOCHICHING,1,0,0,2,0,0,0,0
Minnesota,LAC QUI PARLE,49,38,0,1,0,0,0,0
Minnesota,LAKE OF THE WOODS,2,0,0,9,0,0,0,0
Minnesota,LYON,83,64,0,7,0,0,0,0
Minnesota,MAHNOMEN,11,0,1,6,0,0,0,0
Minnesota,MARSHALL,17,0,0,135,0,0,0,0
Minnesota,MARTIN,118,149,0,5,0,0,0,0
Minnesota,MCLEOD,64,2,0,1,0,0,0,0
Minnesota,MILLE LACS,9,0,0,1,0,0,0,0
Minnesota,MORRISON,39,22,0,1,0,0,0,0
Minnesota,MOWER,88,51,0,2,0,0,0,0
Minnesota,MURRAY,69,46,0,3,0,0,0,0
Minnesota,NICOLLET,64,77,0,2,0,0,0,0
Minnesota,NOBLES,81,96,0,1,0,0,0,0
Minnesota,NORMAN,41,2,0,52,0,0,0,0
Minnesota,OLMSTED,90,6,0,6,0,0,0,0
Minnesota,OTTER TAIL,76,0,0,15,0,0,0,0
Minnesota,PENNINGTON,7,0,0,40,0,0,0,0
Minnesota,PIPESTONE,36,24,0,1,0,0,0,0
Minnesota,POLK,66,1,0,182,0,0,0,0
Minnesota,POPE,50,8,0,2,0,0,0,0
Minnesota,RAMSEY,12,0,0,4,0,0,0,0
Minnesota,RED LAKE,6,0,0,28,0,0,0,0
Minnesota,REDWOOD,95,80,0,3,0,0,0,0
Minnesota,RENVILLE,162,45,0,5,0,0,0,0
Minnesota,RICE,60,25,0,2,0,0,0,0
Minnesota,ROCK,40,88,0,2,0,0,0,0
Minnesota,ROSEAU,7,6,1,56,0,0,0,0
Minnesota,SAINT LOUIS,0,0,0,2,0,0,0,0
Minnesota,SCOTT,30,1,0,3,0,0,0,0
Minnesota,SHERBURNE,26,2,0,1,0,0,0,0
Minnesota,STEARNS,95,11,0,2,0,0,0,0
Minnesota,STEELE,54,24,0,2,0,0,0,0
Minnesota,STEVENS,88,31,0,3,0,0,0,0
Minnesota,SWIFT,72,7,0,2,0,0,0,0
Minnesota,TRAVERSE,56,5,0,16,0,0,0,0
Minnesota,WABASHA,29,9,0,1,0,0,0,0
Minnesota,WADENA,6,0,0,0,0,0,0,0
Minnesota,WASECA,36,41,0,1,0,0,0,0
Minnesota,WASHINGTON,20,0,0,2,0,0,0,0
Minnesota,WATONWAN,43,33,0,0,0,0,0,0
Minnesota,WILKIN,65,0,0,49,0,0,0,0
Minnesota,WINONA,35,3,0,0,0,0,0,0
Minnesota,WRIGHT,40,1,0,2,0,0,0,0
Minnesota,YELLOW MEDICINE,62,28,0,0,0,0,0,0
Mississippi,ADAMS,4,0,5,2,0,0,0,0
Mississippi,BOLIVAR,31,0,30,22,0,0,0,0
Mississippi,CLAIBORNE,3,0,0,2,0,0,0,0
Mississippi,COAHOMA,22,0,5,5,0,0,0,0
Mississippi,COVINGTON,0,0,0,1,0,0,0,0
Mississippi,DESOTO,10,0,4,8,0,0,0,0
Mississippi,HOLMES,19,0,0,1,0,0,0,0
Mississippi,JACKSON,0,0,0,1,0,0,0,0
Mississippi,JEFFERSON DAVIS,0,0,0,1,0,0,0,0
Mississippi,LAUDERDALE,3,0,0,1,0,0,0,0
Mississippi,LEE,3,0,0,3,0,0,0,0
Mississippi,LEFLORE,63,0,4,5,0,0,0,0
Mississippi,LOWNDES,5,1,0,2,0,0,0,0
Mississippi,MARSHALL,4,0,0,2,0,0,0,0
Mississippi,PANOLA,13,0,4,2,0,0,0,0
Mississippi,PONTOTOC,3,0,0,1,0,0,0,0
Mississippi,RANKIN,8,0,0,2,0,0,0,0
Mississippi,SHARKEY,25,0,1,4,0,0,0,0
Mississippi,SMITH,0,0,0,1,0,0,0,0
Mississippi,SUNFLOWER,35,0,8,5,0,0,0,0
Mississippi,TALLAHATCHIE,10,0,2,2,0,0,0,0
Mississippi,TATE,1,0,1,1,0,0,0,0
Mississippi,TISHOMINGO,0,0,0,1,0,0,0,0
Mississippi,TUNICA,21,0,20,9,0,0,0,0
Mississippi,WARREN,10,0,0,1,0,0,0,0
Mississippi,WASHINGTON,69,0,13,7,0,0,0,0
Mississippi,WEBSTER,4,1,0,1,0,0,0,0
Mississippi,YAZOO,44,0,0,4,0,0,0,0
Missouri,ATCHISON,58,0,0,2,0,0,0,0
Missouri,AUDRAIN,38,12,0,4,0,0,0,0
Missouri,BARTON,26,18,0,9,0,0,0,0
Missouri,BATES,36,6,0,6,0,0,0,0
Missouri,BENTON,2,1,0,0,0,0,0,0
Missouri,BOONE,18,1,0,6,0,0,0,0
Missouri,BUCHANAN,20,0,0,1,0,0,0,0
Missouri,BUTLER,15,0,36,1,0,0,0,0
Missouri,CALDWELL,8,1,0,2,0,0,0,0
Missouri,CALLAWAY,21,11,0,8,0,0,0,0
Missouri,CAPE GIRARDEAU,11,0,2,2,0,0,0,0
Missouri,CARROLL,44,1,0,2,0,0,0,0
Missouri,CASS,21,3,0,2,0,0,0,0
Missouri,CHARITON,27,7,0,0,0,0,0,0
Missouri,CHRISTIAN,3,0,0,3,0,0,0,0
Missouri,CLARK,14,4,0,1,0,0,0,0
Missouri,CLAY,18,0,0,2,0,0,0,0
Missouri,COOPER,20,1,1,2,0,0,0,0
Missouri,DADE,9,0,0,5,0,0,0,0
Missouri,DAVIESS,11,14,0,1,0,0,0,0
Missouri,DEKALB,15,0,0,0,0,0,0,0
Missouri,DUNKLIN,25,0,14,6,0,0,0,0
Missouri,FRANKLIN,11,4,0,0,0,0,0,0
Missouri,GREENE,3,0,0,6,0,0,0,0
Missouri,HARRISON,24,2,0,2,0,0,0,0
Missouri,HENRY,9,8,0,2,0,0,0,0
Missouri,HOLT,45,0,0,2,0,0,0,0
Missouri,HOWARD,25,0,0,1,0,0,0,0
Missouri,IRON,0,0,0,1,0,0,0,0
Missouri,JACKSON,31,0,0,17,0,0,0,0
Missouri,JASPER,11,0,0,11,0,0,0,0
Missouri,JEFFERSON,2,0,0,2,0,0,0,0
Missouri,LAWRENCE,8,0,0,2,0,0,0,0
Missouri,LINCOLN,24,2,0,0,0,0,0,0
Missouri,LINN,16,1,0,3,0,0,0,0
Missouri,LIVINGSTON,24,6,0,4,0,0,0,0
Missouri,MARIES,0,5,0,0,0,0,0,0
Missouri,MCDONALD,1,0,0,1,0,0,0,0
Missouri,MISSISSIPPI,40,0,0,23,0,0,0,0
Missouri,MONITEAU,7,0,0,1,0,0,0,0
Missouri,MONROE,29,18,0,1,0,0,0,0
Missouri,MONTGOMERY,14,2,0,2,0,0,0,0
Missouri,NEW MADRID,23,0,19,2,0,0,0,0
Missouri,NEWTON,2,0,0,3,0,0,0,0
Missouri,NODAWAY,53,0,0,1,0,0,0,0
Missouri,OSAGE,5,5,0,0,0,0,0,0
Missouri,PEMISCOT,10,0,27,12,0,0,0,0
Missouri,PLATTE,25,0,0,5,0,0,0,0
Missouri,RALLS,16,3,0,2,0,0,0,0
Missouri,RANDOLPH,7,3,0,1,0,0,0,0
Missouri,RAY,25,0,0,1,0,0,0,0
Missouri,SAINT CHARLES,33,0,0,2,0,0,0,0
Missouri,SAINT CLAIR,6,0,0,1,0,0,0,0
Missouri,SAINT LOUIS,22,0,0,5,0,0,0,0
Missouri,SAINT LOUIS CITY,5,0,0,2,0,0,0,0
Missouri,SAINTE GENEVIEVE,13,0,0,1,0,0,0,0
Missouri,SALINE,65,13,0,2,0,0,0,0
Missouri,SCOTLAND,10,33,0,1,0,0,0,0
Missouri,SCOTT,70,1,18,9,0,0,0,0
Missouri,SHANNON,1,0,0,1,0,0,0,0
Missouri,SHELBY,21,21,0,2,0,0,0,0
Missouri,STODDARD,79,0,30,15,0,0,0,0
Missouri,STONE,3,0,0,7,0,0,0,0
Missouri,TANEY,3,0,0,2,0,0,0,0
Missouri,VERNON,14,8,0,6,0,0,0,0
Missouri,WARREN,8,1,0,2,0,0,0,0
Montana,BEAVERHEAD,0,0,0,11,0,0,0,0
Montana,BIG HORN,4,0,0,30,0,0,0,0
Montana,BLAINE,2,1,0,92,0,0,0,0
Montana,BROADWATER,1,0,0,12,0,0,0,0
Montana,CARBON,1,0,0,5,0,0,0,0
Montana,CARTER,0,0,0,10,0,0,0,0
Montana,CASCADE,1,7,0,146,0,0,0,0
Montana,CHOUTEAU,3,2,0,204,0,0,0,0
Montana,CUSTER,5,0,0,21,0,0,0,0
Montana,DANIELS,1,0,0,77,0,0,0,0
Montana,DAWSON,5,0,0,100,0,0,0,0
Montana,DEER LODGE,1,0,0,1,0,0,0,0
Montana,FALLON,7,0,0,19,0,0,0,0
Montana,FERGUS,0,0,0,69,0,0,0,0
Montana,FLATHEAD,3,3,0,27,0,0,0,0
Montana,GALLATIN,4,0,0,44,0,0,0,0
Montana,GARFIELD,1,0,0,28,0,0,0,0
Montana,GLACIER,3,5,0,50,0,0,0,0
Montana,GOLDEN VALLEY,0,1,0,7,0,0,0,0
Montana,GRANITE,0,0,0,2,0,0,0,0
Montana,HILL,5,4,0,197,0,0,0,0
Montana,JEFFERSON,0,0,0,2,0,0,0,0
Montana,JUDITH BASIN,3,0,0,33,0,0,0,0
Montana,LAKE,0,0,0,9,0,0,0,0
Montana,LEWIS AND CLARK,3,2,0,21,0,0,0,0
Montana,LIBERTY,1,3,0,120,0,0,0,0
Montana,LINCOLN,0,0,0,1,0,0,0,0
Montana,MADISON,1,0,0,6,0,0,0,0
Montana,MCCONE,0,1,0,66,0,0,0,0
Montana,MCKENZIE,1,0,0,1,0,0,0,0
Montana,MEAGHER,1,1,0,8,0,0,0,0
Montana,MISSOULA,5,0,0,16,0,0,0,0
Montana,MUSSELSHELL,1,0,0,13,0,0,0,0
Montana,PARK,0,0,0,3,0,0,0,0
Montana,PETROLEUM,0,0,0,7,0,0,0,0
Montana,PHILLIPS,0,0,0,62,0,0,0,0
Montana,PONDERA,3,4,0,80,0,0,0,0
Montana,POWDER RIVER,0,0,0,4,0,0,0,0
Montana,PRAIRIE,3,0,0,13,0,0,0,0
Montana,RAVALLI,1,0,0,4,0,0,0,0
Montana,RICHLAND,8,0,0,79,0,0,0,0
Montana,ROOSEVELT,3,0,0,112,0,0,0,0
Montana,ROSEBUD,3,0,0,20,0,0,0,0
Montana,SANDERS,0,0,0,2,0,0,0,0
Montana,SHERIDAN,3,0,0,133,0,0,0,0
Montana,SILVER BOW,0,0,0,4,0,0,0,0
Montana,STILLWATER,1,0,0,19,0,0,0,0
Montana,SWEET GRASS,1,0,0,3,0,0,0,0
Montana,TETON,3,2,0,75,0,0,0,0
Montana,TOOLE,0,3,0,105,0,0,0,0
Montana,TREASURE,0,0,0,3,0,0,0,0
Montana,VALLEY,1,0,0,121,0,0,0,0
Montana,WHEATLAND,3,3,0,20,0,0,0,0
Montana,WIBAUX,0,0,0,11,0,0,0,0
Montana,YELLOWSTONE,9,1,0,93,0,0,0,0
Nebraska,ADAMS,144,6,0,8,0,0,0,0
Nebraska,ANTELOPE,113,17,0,0,0,0,0,0
Nebraska,BANNER,12,0,0,16,0,0,0,0
Nebraska,BOONE,76,1,0,0,0,0,0,0
Nebraska,BOX BUTTE,71,0,0,58,0,0,0,0
Nebraska,BROWN,29,2,0,2,0,0,0,0
Nebraska,BUFFALO,146,2,0,6,0,0,0,0
Nebraska,BURT,52,3,0,0,0,0,0,0
Nebraska,BUTLER,71,7,0,0,0,0,0,0
Nebraska,CEDAR,66,18,0,1,0,0,0,0
Nebraska,CHASE,112,1,0,23,0,0,0,0
Nebraska,CHERRY,20,0,0,4,0,0,0,0
Nebraska,CHEYENNE,28,0,0,74,0,0,0,0
Nebraska,CLAY,103,8,0,3,0,0,0,0
Nebraska,COLFAX,44,19,0,1,0,0,0,0
Nebraska,CUSTER,105,1,0,1,0,0,0,0
Nebraska,DAWES,4,0,0,7,0,0,0,0
Nebraska,DAWSON,132,6,0,2,0,0,0,0
Nebraska,DEUEL,17,0,0,23,0,0,0,0
Nebraska,DODGE,74,12,0,2,0,0,0,0
Nebraska,DOUGLAS,102,0,0,15,0,0,0,0
Nebraska,DUNDY,42,0,0,7,0,0,0,0
Nebraska,FILLMORE,110,8,0,1,0,0,0,0
Nebraska,FRANKLIN,47,0,0,3,0,0,0,0
Nebraska,FRONTIER,42,0,0,3,0,0,0,0
Nebraska,FURNAS,80,1,1,14,0,0,0,0
Nebraska,GAGE,76,10,0,4,0,0,0,0
Nebraska,GARDEN,11,0,0,14,0,0,0,0
Nebraska,GOSPER,28,1,0,1,0,0,0,0
Nebraska,GREELEY,38,1,0,2,0,0,0,0
Nebraska,HALL,140,4,0,0,0,0,0,0
Nebraska,HAMILTON,105,2,0,0,0,0,0,0
Nebraska,HARLAN,38,2,0,5,0,0,0,0
