business_name,business_phone,email_1,email_2,business_website,sub_types,street,city,state,postal_code,facebook,linkedin
Bartlett,+1 620-702-1050,info@bartlettandco.com,jeffhymas@savageservices.com,https://bartlettco.com/locations/ks/cherryvale/,Grain elevator,4208 County Rd 5300,Cherryvale,Kansas,67335,https://www.facebook.com/BartlettCo,https://www.linkedin.com/company/bartlettco
Wheaton Dumont Co-Op Elevator,+1 320-563-8152,dwight.nelson@wdcoop.com,alexis.doll@wdcoop.com,https://www.wdcoop.com/,Grain elevator,US-75,Wheaton,Minnesota,56296,https://www.facebook.com/1521621651468814,
The Arthur Companies - Arthur Elevator,+1 701-997-6101,jholder@arthurcompanies.com,jmelland@arthurcompanies.com,http://www.arthurcompanies.com/,"Grain elevator, Fertilizer Store",429 Main St,Arthur,North Dakota,58006,https://www.facebook.com/ArthurCompanies,http://www.linkedin.com/company/220697
The Arthur Companies - Ayr Terminal,+1 701-997-6102,jholder@arthurcompanies.com,jmelland@arthurcompanies.com,http://www.arthurcompanies.com/,"Grain elevator, Fertilizer Store, Agricultural Seed Store",11 Main Ave,Ayr,North Dakota,58007,https://www.facebook.com/ArthurCompanies,http://www.linkedin.com/company/220697
Two Rivers Cooperative,+1 641-259-2232,geest@tworivers.coop,nsteinbach@tworiverscoop.net,https://www.tworivers.coop/,"Grain elevator, Agricultural service, Animal feed store, Fertilizer Store, Propane supplier",201 Mills St,Monroe,Iowa,50170,https://www.facebook.com/tworiverscoop,https://www.linkedin.com/company/two-rivers-cooperative
CHS Agri Services,+1 308-928-2332,mychs@chsinc.com,managercharles.miller@chsinc.com,https://www.chsholdrege.com/,"Grain elevator, Store",603 10th St,Alma,Nebraska,68920,https://www.facebook.com/CHSagri/,https://www.linkedin.com/company/chs
"Western Grain Marketing, LLC",+1 217-216-2188,trouse@westerngrainmarketing.com,rmiller@westerngrainmarketing.com,http://www.westerngrainmarketing.com/,"Grain elevator, Agricultural service",20259 Gridley Rd,Virginia,Illinois,62691,https://www.facebook.com/165466153480477,http://www.linkedin.com/company/4264512
Centerra Co-op,+1 419-281-2153,dwertz@centerracoop.com,,http://www.centerracoop.com/,Grain elevator,951 Mechanic St,Grafton,Ohio,44044,https://www.facebook.com/CenterraCoop/,
Andrews Grain LLC,,w.hostetter@hostettergrain.com,jarrett@hostettergrain.com,http://www.hostettergrain.com/,"Grain elevator, Weigh station",1214 Beaver Valley Pike,Willow Street,Pennsylvania,17584,http://www.facebook.com/pages/,
High Line Grain Elevators,+1 509-745-8551,info@highlinegrain.com,facebook@highlinegrain.com,http://www.highlinegrain.com/,Grain elevator,,Spokane,Washington,99224,https://www.facebook.com/HighLineGrain/,https://www.linkedin.com/company/highline-grain-growers-inc
Bartlett,+1 712-382-1238,info@bartlettandco.com,jeffhymas@savageservices.com,https://bartlettco.com/locations/ia/hamburg/,Grain elevator,408 Washington St,Hamburg,Iowa,51640,https://www.facebook.com/BartlettCo,https://www.linkedin.com/company/bartlettco
Frederick Farmers Elevator,+1 605-329-2411,,,,Grain elevator,502 5th St,Frederick,South Dakota,57441,,
Curry Grain Storage,+1 208-733-4766,,,,Grain elevator,21357 US-30,Filer,Idaho,83328,,
Cargill Inc,+1 308-647-6221,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/locations/gibbon-cah,Grain elevator,46750 70th Rd,Gibbon,Nebraska,68840,https://www.facebook.com/132988303474951,
Cargill Inc,,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/locations/lacon-cah,Grain elevator,101 S Water St,Lacon,Illinois,61540,https://www.facebook.com/132988303474951,
Northwest Investments LLC,+1 580-541-6105,alanb@bruglermktg.com,,http://www.nwinvestmentsllc.com/,Grain elevator,52496 S CR 271,Ames,Oklahoma,73718,,
Cargill AgHorizons,+1 402-395-5206,angela_taulbee@cargill.com,christian_butler@cargill.com,http://www.cargill.com/,Grain elevator,"Highway 11 E,",Ord,Nebraska,68862,https://www.facebook.com/CargillCares/,https://www.linkedin.com/company/cargill
Valley Farmers Co-Op,+1 318-932-0600,,,,Grain elevator,1414 Ringgold Ave,Coushatta,Louisiana,71019,,
Cargill Reserve Grain Terminal,+1 985-536-1500,angela_taulbee@cargill.com,christian_butler@cargill.com,https://www.cargill.com/,Grain elevator,2154 LA-44,Reserve,Louisiana,70084,https://www.facebook.com/CargillCares/,https://www.linkedin.com/company/cargill
Cargill Reserve Grain Terminal,+1 985-536-1500,angela_taulbee@cargill.com,christian_butler@cargill.com,https://www.cargill.com/,Grain elevator,2154 LA-44,Reserve,Louisiana,70084,https://www.facebook.com/CargillCares/,https://www.linkedin.com/company/cargill
Nash Grain & Trading Co,+1 701-352-2131,,,,Grain elevator,211 Nash Pl,Nash,North Dakota,58237,,
Total Grain Marketing,+1 618-783-8233,b.brown@totalgrainmarketing.com,j.ham@totalgrainmarketing.com,http://www.totalgrainmarketing.com/,Grain elevator,205 S Maple St,Newton,Illinois,62448,https://www.facebook.com/southcentralfs/,https://www.linkedin.com/company/total-grain-marketing-llc
Total Grain Marketing,+1 217-932-2151,b.brown@totalgrainmarketing.com,j.ham@totalgrainmarketing.com,https://www.totalgrainmarketing.com/TGM-Locations/location-detail/casey,Grain elevator,403 S Central Ave,Casey,Illinois,62420,https://www.facebook.com/southcentralfs/,https://www.linkedin.com/company/total-grain-marketing-llc
Mid-State Milling,+1 641-483-2239,,,,Grain elevator,408 3rd St NW,State Center,Iowa,50247,,
Poinsett Rice & Grain Inc.,+1 870-358-2130,,,,Grain elevator,300 Adamson Rd,Marked Tree,Arkansas,72365,,
Minco Elevator & Supply,+1 405-352-0880,,,,Grain elevator,22 NE Railroad St,Minco,Oklahoma,73059,,
Dell Rapids Co-Op Grain Co,+1 605-428-5494,dellcoop@siouxvalley.net,,http://dellrapidscoopgrain.com/,Grain elevator,211 Ladelle Ave,Dell Rapids,South Dakota,57022,,
Wedekemper's Inc,+1 618-226-3285,krisg@wedekempers.com,,https://www.wedekempers.com/,Grain elevator,13405 Ferrin Rd,Carlyle,Illinois,62231,,https://www.linkedin.com/company/wedekempers-inc-
Mc Cune Farmers Co-Op Association,+1 620-632-4226,,,,Grain elevator,"8th St & Main St, 708 Main St",McCune,Kansas,66753,,
Heartland Cooperative,+1 515-462-4611,janderson@heartlandcoop.com,jjones@heartlandcoop.com,https://www.heartlandcoop.com/,Grain elevator,215 E Lane St,Winterset,Iowa,50273,https://www.facebook.com/HeartlandCoop,http://www.linkedin.com/company/798805
Heartland Cooperative,+1 515-462-4611,janderson@heartlandcoop.com,jjones@heartlandcoop.com,https://www.heartlandcoop.com/,Grain elevator,215 E Lane St,Winterset,Iowa,50273,https://www.facebook.com/HeartlandCoop,http://www.linkedin.com/company/798805
Skyland Grain LLC,+1 620-384-7311,lynngiessel@skylandgrain.com,stevearnold@skylandgrain.com,http://skylandgrain.com/,Grain elevator,5 1/2 Main St,Syracuse,Kansas,67878,https://www.facebook.com/Skylandgrain/,http://www.linkedin.com/company/4704307
Weston Burley House Inc,+1 816-386-2722,,,,Grain elevator,357 Main St,Weston,Missouri,64098,,
Clarkson Grain Mattoon Plant,+1 217-235-1020,kathy.handley@clarksongrain.com,rick@clarksongrain.com,https://clarksongrain.com/about/our-facilities/profile/mattoon,Grain elevator,2808 Thomasina Drive,Mattoon,Illinois,61938,https://www.facebook.com/clarksongrain/,http://www.linkedin.com/company/6040432
"Custom Agri Systems, Inc.",+1 785-740-2400,rick.storch@casindustries.com,storch@casindustries.com,https://casindustries.com/locations/hiawatha-kansas/,Grain elevator,105 S 1st St,Hiawatha,Kansas,66434,https://www.facebook.com/CustomAgIndustries/,https://www.linkedin.com/company/custom-agri-systems-inc
Snow Hill Grain Inc,+1 410-632-1388,,,,Grain elevator,313 Timmons St,Snow Hill,Maryland,21863,,
Cheney Co-Op Elevator Associates,+1 316-542-3112,,,,Grain elevator,101 S Adams St,Cheney,Kansas,67025,,
Falmouth Co-Op Co,+1 231-826-3301,wes@falmouthcoop.com,mike@falmouthcoop.com,http://www.falmouthcoop.com/index.cfm,"Grain elevator, Deli, Animal feed store, Fertilizer Store",260 E Prosper Rd,Falmouth,Michigan,49632,,
Penn Acres,+1 517-423-5955,pennacresgrain@frontier.com,,http://www.cornstovescentral.com/,"Grain elevator, Heating equipment supplier, Hydraulic repair service, Sand & gravel supplier",6830 Clinton Macon Rd,Clinton,Michigan,49236,https://www.facebook.com/pennacresgrain,
Growmark Inc /seneca,+1 815-357-6721,bhannah@growmark.com,driskedal@growmark.com,https://www.growmark.com/,Grain elevator,500 E Shipyard Rd,Seneca,Illinois,61360,https://www.facebook.com/growmark,http://www.linkedin.com/company/82112
CHS Illinois - Seneca,+1 815-357-8760,derek.kahl@chsinc.com,joseph.huebener@chsinc.com,https://www.chs-illinois.com/,Grain elevator,455 S Main St,Seneca,Illinois,61360,https://www.facebook.com/CHSInc,https://www.linkedin.com/company/chs
Hartung Feed & Grain,+1 563-689-5881,,,,Grain elevator,23 N Mitchell St,Preston,Iowa,52069,,
Farmers Cooperative-Conway Spr,+1 620-488-3537,p.leise@cscoop.net,matt@totalfarmmarketing.com,http://cscoop.net/,Grain elevator,125 S Lincoln St,Belle Plaine,Kansas,67013,,
Washington Elevator,+1 586-781-4822,rob@washingtonelevator.com,d.williams@washingtontownship.org,https://washingtonelevator.com/,Grain elevator,7030 West Rd,Washington,Michigan,48094,https://www.facebook.com/washingtonelevator,http://www.linkedin.com/company/9148184
Winchester Ag Service a Division of Wheaton Grain,+1 937-695-0388,alanb@bruglermktg.com,,http://winchesteragservice.com/,Grain elevator,1350 Tri-County Rd,Winchester,Ohio,45697,,
AG Depot,+1 406-586-5890,agdepot@agdepotinc.com,,http://agdepotinc.com/,Grain elevator,24 N Wallace Ave,Bozeman,Montana,59715,,http://linkedin.com/company/ag-depot-inc.
Smithfield Grain (Hobbsville),+1 252-221-4463,kbass@smithfield.com,mmparker@smithfield.com,http://www.smithfieldgrain.com/,Grain elevator,4033 Virginia Rd,Hobbsville,North Carolina,27946,https://www.facebook.com/1835940583377171,
Agtegra Cooperative Oakes,+1 701-658-2204,lance.koch@agtegra.com,joe.airheart@agtegra.com,https://www.agtegra.com/,"Grain elevator, Farm, Fertilizer Store, Food products supplier",600 D 7th St S,Oakes,North Dakota,58474,https://www.facebook.com/agtegra,https://www.linkedin.com/company/agtegracooperative/
James Valley Grain Llc,+1 701-742-3363,myron.jepson@jamesvalleygrain.com,wendy.franklin@jamesvalleygrain.com,https://www.jamesvalleygrain.com/,Grain elevator,600 7th St S,Oakes,North Dakota,58474,https://www.facebook.com/James-Valley-Grain-107294282069871,http://www.linkedin.com/company/8631740
Schmitz Grain,,support@cropsafe.com,,https://www.agprices.com/elevator/schmitz-grain-slayton-mn-1ab653497443b5f8c77f2f9f69f0e415,Grain elevator,1823 US-59,Slayton,Minnesota,56172,,
"Ag Partners Cooperative, Inc. - St. Marys, Kansas",+1 785-437-2984,psmith@agpartnerscoop.com,jtammet@agpartnerscoop.com,http://www.agpartnerscoop.com/,"Grain elevator, Agricultural cooperative",717 W Bertrand Ave,St Marys,Kansas,66536,https://www.facebook.com/agpartnerscoopinc/,http://www.linkedin.com/company/6364117
Cooperative Grain & Supply,+1 620-382-2263,gshattak@cgsmc.com,jklenda@cgsmc.com,https://www.cgsmc.com/,Grain elevator,320 Third,Marion,Kansas,66861,https://www.facebook.com/cgsmc,https://www.linkedin.com/company/the-cooperative-grain-and-supply
Fleming Feed & Grain,+1 620-221-6697,,,,Grain elevator,9068 72nd Rd,Winfield,Kansas,67156,,
Sinclair Elevator Inc,+1 319-346-1954,,,,Grain elevator,32746 Sinclair Ave,Parkersburg,Iowa,50665,,
M & R Grains,+1 717-653-8846,,,,Grain elevator,1106 Newcomer Rd,Mount Joy,Pennsylvania,17552,,
Southern Rice & Cotton LLC,+1 870-578-9551,,,,Grain elevator,408 Cole St,Harrisburg,Arkansas,72432,,
Farmers Elevator Co,+1 580-349-2221,,,,Grain elevator,247 Main St,Goodwell,Oklahoma,73939,,
Co-Op Grain & Supply,+1 620-947-3799,gshattak@cgsmc.com,jklenda@cgsmc.com,http://www.cgsmc.com/,"Grain elevator, Petrol Pump",121 Santa Fe St,Hillsboro,Kansas,67063,https://www.facebook.com/cgsmc,https://www.linkedin.com/company/the-cooperative-grain-and-supply
Barton Brothers Grain Co,+1 859-361-3907,,,http://www.bartonbrothers.com/,Grain elevator,748 Lisle Rd,Georgetown,Kentucky,40324,,
Kanza Cooperative Association- Colwich Branch,+1 316-796-1314,cdrake@kanzacoop.com,j.brown@kanzacoop.com,https://www.kanzacoop.com/,Grain elevator,143 N Colorado Ave,Colwich,Kansas,67030,https://www.facebook.com/KanzaCoop/,https://www.linkedin.com/company/8334765/
Total Grain Marketing,+1 217-895-2217,b.brown@totalgrainmarketing.com,j.ham@totalgrainmarketing.com,https://www.totalgrainmarketing.com/TGM-Locations/location-detail/neoga,"Grain elevator, Agricultural cooperative",397 N Locust,Neoga,Illinois,62447,https://www.facebook.com/southcentralfs/,https://www.linkedin.com/company/total-grain-marketing-llc
Mid-Iowa Cooperative Conrad,+1 641-366-2040,mkistenmacher@midiowacoop.com,jberrey@midiowacoop.com,http://www.midiowacoop.com/,Grain elevator,201 S Main St,Conrad,Iowa,50621,,http://www.linkedin.com/company/4713562
Western Consolidated Co-op Appleton,+1 800-368-3310,troya@west-con.com,greg@west-con.com,https://www.west-con.com/appleton2,Grain elevator,,Appleton,Minnesota,56208,https://www.facebook.com/WestConCOOP,http://linkedin.com/company/western-consolidated-cooperatives
Perdue AgriBusiness - Hurlock Feed Mill and Grain Elevator,+1 410-943-0512,j.wright@perdueagribusiness.com,t.ferguson@perdueagribusiness.com,https://www.perdueagribusiness.com/,"Grain elevator, Feed manufacturer",37 Delaware Ave,Hurlock,Maryland,21643,https://www.facebook.com/160327367324124,http://www.linkedin.com/company/8877712
Morales Graphic Printing Sublimation,+1 912-224-9964,,,http://wwwmoralesgraphicprintingsublimation.com/,Grain elevator,231 Quacco Rd,Savannah,Georgia,31419,,
Tony's Seed & Feed Inc,+1 940-665-2121,tonyssandf@ntin.net,kmentrick@gmail.com,http://www.tonysseedandfeed.com/,Grain elevator,1211 N Dixon St,Gainesville,Texas,76240,https://www.facebook.com/163256890370858,
Farmers Grain Company,+1 620-221-0154,jjohndrow@farmersgrain.net,mobrien@farmersgrain.net,http://www.farmersgraincompany.com/,Grain elevator,16101 23rd Rd,Winfield,Kansas,67156,https://www.facebook.com/farmersgraincompany,
Ruff Brothers Grain - Budd Station,+1 815-265-6720,,,,Grain elevator,32586 N 1600 E Rd,Blackstone,Illinois,61313,,
Adm,+1 620-563-7218,,,,Grain elevator,304 Grand Ave,Plains,Kansas,67869,,
Atmore Truckers Association,+1 251-368-2191,,,http://atmore-truckers.keeq.io/,Grain elevator,210 W Ridgeley St,Atmore,Alabama,36502,,
ADM Center,+1 573-267-3692,suzanne.richardson@sharpspring.com,,https://admadvantage.com/contact-us/?location=Center~Missouri,Grain elevator,200 W Lamb St,Center,Missouri,63436,https://www.facebook.com/ADMFarmerServices/,
Heartland Co-op,+1 515-685-3571,janderson@heartlandcoop.com,jjones@heartlandcoop.com,http://heartlandcoop.com/,Grain elevator,1120 1st Ave N,Slater,Iowa,50244,https://www.facebook.com/HeartlandCoop,http://www.linkedin.com/company/798805
Granger Farm Products,+1 512-859-2877,,,,Grain elevator,206 N Walton,Granger,Texas,76530,,
Farmer's Co-Op,+1 319-885-4391,readcoop@rtc279.com,rwurzer@hotmail.com,http://www.readlynshellrockcoop.com/,Grain elevator,705 S Cherry St,Shell Rock,Iowa,50670,,
Mo Valley Grain Inc,+1 712-642-3111,,,,Grain elevator,122 S 1st St,Missouri Valley,Iowa,51555,,
Big Dog Wholesale Distribution,+1 716-945-5723,,,,Grain elevator,255 Rochester St # B2,Salamanca,New York,14779,,
ALCIVIA - Elmwood Grain,+1 715-304-3737,cdl.examiner@alcivia.com,mark.handel@alcivia.com,https://www.alcivia.com/?utm_source=Organic&utm_medium=GMB&utm_term=+Elmwood+Convenience%2C+Tire+Center%2C+Feed+Mill+%26+Grain,"Grain elevator, Agricultural cooperative",404 Omaha Ave,Elmwood,Wisconsin,54740,https://www.facebook.com/ALCIVIACOOP,https://www.linkedin.com/company/alciviacoop
Central Valley Bean Co-Op,+1 701-847-2622,gary@centralvalleybean.com,rick@centralvalleybean.com,http://www.centralvalleybean.com/,Grain elevator,401 Broadway,Buxton,North Dakota,58218,,https://www.linkedin.com/company/central-valley-bean-co-op
O'Brien Seed Inc,+1 701-788-9118,,,,Grain elevator,42 1st Ave NE,Mayville,North Dakota,58257,,
"Riverside Feeds, L.L.C.",+1 641-985-2494,riversidefeeds@gmail.com,,http://www.riversidefeeds.net/,"Grain elevator, Feed manufacturer, Animal feed store",300 Forest St,Riceville,Iowa,50466,https://www.facebook.com/riversidefeeds/,
Central Missouri Agri Services Llc,+1 660-529-3419,,,,Grain elevator,305 Industrial Blvd,Slater,Missouri,65349,,
Ridgeville Elevator,+1 419-237-2581,richard.strow@ridgeville-elevator.com,corkey.haines@ridgeville-elevator.com,https://ridgeville-elevator.com/,Grain elevator,108 S Fayette St,Fayette,Ohio,43521,,
"Ag Partners Cooperative - Seneca, KS",+1 785-336-3510,psmith@agpartnerscoop.com,jtammet@agpartnerscoop.com,https://www.agpartnerscoop.com/,"Grain elevator, Agricultural cooperative, Petrol Pump",223 E Main St,Seneca,Kansas,66538,https://www.facebook.com/agpartnerscoopinc/,http://www.linkedin.com/company/6364117
AG Partners Co-Op,+1 507-263-4651,cedgar@agpartners.net,bahlbrecht@agpartners.net,http://agpartners.net/,Grain elevator,721 St Clair St W,Cannon Falls,Minnesota,55009,https://www.facebook.com/AgPartnersMN,https://www.linkedin.com/company/agpartners
Walsh Grain Farms,+1 608-847-7291,jason.jenkins@dtn.com,todd.neeley@dtn.com,http://www.walshgrain.com/,Grain elevator,12 WI-16,Mauston,Wisconsin,53948,,http://linkedin.com/company/walsh-grain-farms
"Cargill, Inc.",+1 217-909-3004,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/locations/beardstown-cah,Grain elevator,814 W Main St,Beardstown,Illinois,62618,https://www.facebook.com/132988303474951,
Bunge Delphos,,kaylan.kinman@bunge.com,patrick.hegarty@bunge.com,https://www.bungeag.com/cash-bids/,Grain elevator,301 S Cass St,Delphos,Ohio,45833,https://www.facebook.com/Bunge/,https://www.linkedin.com/company/bunge/
Grain Inspection Inc,+1 320-289-0030,nsgrain@westriv.com,grain5@csicable.net,https://www.graininspectionservices.com/,Grain elevator,124 Lhotka Ave West,Appleton,Minnesota,56208,https://www.facebook.com/Grain-Inspection-Inc-483001741768390/,
Viterra,+1 608-326-6111,ryan.eckstein@viterra.com,jay.priefert@viterra.com,https://viterra.us/,Grain elevator,800 N Villa Louis Rd,Prairie du Chien,Wisconsin,53821,https://www.facebook.com/ViterraUS/,
